F_choice_scores,F_correct,F_predicted_label,G_choice_scores,G_correct,G_predicted_label,b_plus_content_choice_scores,b_plus_content_correct,b_plus_content_predicted_label,base_choice_scores,base_correct,base_predicted_label,benchmark_id,best_of_b_plus_content_correct,best_of_b_plus_content_source,best_of_bf_correct,best_of_bf_source,branch_effect_scores,candidate_total_scores,content_alignment_sign,content_effect_scores,content_push_alpha1,context_preview,delta_branch,delta_candidate_total,delta_content,delta_shared,example_id,gold_text,margin_A,margin_B,margin_B_plus_content,margin_F,margin_G,needed_fix,oracle_alpha_content,oracle_alpha_content_choice_scores,oracle_alpha_content_correct,oracle_alpha_content_predicted_label,oracle_alpha_content_selection_reason,screening_bucket,shared_choice_scores,shared_correct,shared_effect_bucket,shared_effect_scores,shared_margin_band,shared_predicted_label,weighted_content_alignment
"[-19.597644805908203, -26.38677406311035]",False,A,"[-19.597654342651367, -26.386783599853516]",False,A,"[-19.592458724975586, -26.39194107055664]",False,A,"[-19.596158981323242, -26.392528533935547]",False,A,story_cloze,False,B,False,B,"[-0.0051860809326171875, 0.0051670074462890625]","[-0.005176544189453125, 0.005176544189453125]",0,"[9.5367431640625e-06, 9.5367431640625e-06]",0.0,Amy was happy it was Saturday. She didn't want to go to school and face her friends. They All wanted to hear about the big game. That was the last thing she wanted to discuss.,0.01035308837890625,0.01035308837890625,0.0,-0.00311279296875,a498bb68-d354-4ee2-ab8b-7610d6947d79,Amy avoided her friends and talking about the big game.,-6.796369552612305,-6.799482345581055,-6.799482345581055,-6.789129257202148,-6.789129257202148,6.799482345581055,0.0,"[-19.59246826171875, -26.391950607299805]",False,A,best_margin_when_all_wrong,stubborn_wrong_other,"[-19.59246826171875, -26.391950607299805]",False,shared_neutral,"[0.0036907196044921875, 0.0005779266357421875]",far_negative,A,0.0
"[-40.276126861572266, -31.90937614440918]",False,B,"[-40.276126861572266, -31.90936279296875]",False,B,"[-40.2822265625, -31.903287887573242]",False,B,"[-40.27577209472656, -31.902114868164062]",False,B,story_cloze,False,B,False,B,"[0.006099700927734375, -0.0060882568359375]","[0.006099700927734375, -0.0061016082763671875]",1,"[0.0, -1.33514404296875e-05]",1.33514404296875e-05,"Tim's truck needed an oil change. He decided to do it himself to save some money. Under the truck, he loosened the plug on the oil pan. Suddenly, oil poured everywhere!",0.012187957763671875,0.012201309204101562,1.33514404296875e-05,-0.0052947998046875,a7c449d7-d15f-484f-8324-358d55a798a4,"It created such a mess, maybe it wasn't worth saving the money.",-8.3736572265625,-8.378952026367188,-8.378938674926758,-8.366750717163086,-8.366764068603516,8.378952026367188,4096.0,"[-40.2822265625, -31.957962036132812]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-40.2822265625, -31.903274536132812]",False,shared_neutral,"[-0.0064544677734375, -0.00115966796875]",far_negative,B,1.3351440413753e-05
"[-21.768753051757812, -10.897868156433105]",False,B,"[-21.768753051757812, -10.897869110107422]",False,B,"[-21.771499633789062, -10.895120620727539]",False,B,"[-21.775157928466797, -10.893509864807129]",False,B,story_cloze,False,B,False,B,"[0.00274658203125, -0.0027475357055664062]","[0.00274658203125, -0.00274658203125]",-1,"[0.0, 9.5367431640625e-07]",-9.5367431640625e-07,Kim was going to the mall with her aunt to see Santa. They arrived at the mall and could see the line from the parking lot. They waited in line for two hours. When it was Kim's turn she was afraid of Santa.,0.005494117736816406,0.0054931640625,-9.5367431640625e-07,0.0052700042724609375,a8c3c60b-15e4-4360-b09c-6f79b602198a,Kim insisted her mother come with her.,-10.881648063659668,-10.876378059387207,-10.876379013061523,-10.870884895324707,-10.87088394165039,10.876378059387207,-4096.0,"[-21.771499633789062, -10.899027824401855]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-21.771499633789062, -10.895121574401855]",False,shared_neutral,"[0.003658294677734375, -0.0016117095947265625]",far_negative,B,-9.536743155294192e-07
"[-31.581382751464844, -28.103363037109375]",False,B,"[-31.581378936767578, -28.10335922241211]",False,B,"[-31.581430435180664, -28.103322982788086]",False,B,"[-31.585031509399414, -28.107994079589844]",False,B,story_cloze,False,B,False,B,"[4.76837158203125e-05, -4.00543212890625e-05]","[4.38690185546875e-05, -4.38690185546875e-05]",0,"[-3.814697265625e-06, -3.814697265625e-06]",0.0,Sarah was out with her friends. She had been watching a movie at the theater. Sarah lost track of time and arrived back at home late. She missed her curfew by a few hours.,8.7738037109375e-05,8.7738037109375e-05,0.0,-0.0010700225830078125,a97d10d8-66b2-4030-8269-37dfdad9e6b8,Sarah's parents were upset and moved her curfew even earlier.,-3.4770374298095703,-3.478107452392578,-3.478107452392578,-3.4780197143554688,-3.4780197143554688,3.478107452392578,0.0,"[-31.5814266204834, -28.10331916809082]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-31.5814266204834, -28.10331916809082]",False,shared_neutral,"[0.003604888916015625, 0.0046749114990234375]",far_negative,B,0.0
"[-18.745580673217773, -17.594722747802734]",True,B,"[-18.74558448791504, -17.5947265625]",True,B,"[-18.746139526367188, -17.59415626525879]",True,B,"[-18.748767852783203, -17.593814849853516]",True,B,story_cloze,True,B,True,B,"[0.0005588531494140625, -0.0005664825439453125]","[0.0005626678466796875, -0.0005626678466796875]",0,"[3.814697265625e-06, 3.814697265625e-06]",0.0,My girlfriend is easily scared. I love watching horror movies. I convinced her to watch one with me. She yelled at one scene and spilled her soda everywhere.,-0.001125335693359375,-0.001125335693359375,0.0,-0.0029697418212890625,aa775b2b-0abd-44b2-a058-3ba4368831b1,I watched the rest of the movie by myself.,1.1549530029296875,1.1519832611083984,1.1519832611083984,1.150857925415039,1.150857925415039,-1.1519832611083984,0.0,"[-18.746143341064453, -17.594160079956055]",True,B,correct_min_abs,base_correct_control,"[-18.746143341064453, -17.594160079956055]",True,shared_neutral,"[0.00262451171875, -0.0003452301025390625]",non_negative,B,0.0
"[-12.418027877807617, -19.493379592895508]",False,A,"[-12.418027877807617, -19.493379592895508]",False,A,"[-12.415373802185059, -19.496034622192383]",False,A,"[-12.431436538696289, -19.511104583740234]",False,A,story_cloze,False,B,False,B,"[-0.0026540756225585938, 0.002655029296875]","[-0.0026540756225585938, 0.002655029296875]",0,"[0.0, 0.0]",0.0,Nick was at a baseball game during the evening. He stepped up to the plate so that he could bat. The pitcher threw a fastball at him. Nick saw the ball and hit it for a home run.,0.005309104919433594,0.005309104919433594,0.0,-0.0009927749633789062,b10e6b0d-51ea-4032-954d-6cfe80f9928e,Nick ran the bases with a big smile on his face.,-7.079668045043945,-7.080660820007324,-7.080660820007324,-7.075351715087891,-7.075351715087891,7.080660820007324,0.0,"[-12.415373802185059, -19.496034622192383]",False,A,best_margin_when_all_wrong,stubborn_wrong_story_context,"[-12.415373802185059, -19.496034622192383]",False,shared_neutral,"[0.01606273651123047, 0.015069961547851562]",far_negative,A,0.0
"[-22.06519889831543, -16.30420684814453]",False,B,"[-22.065195083618164, -16.304201126098633]",False,B,"[-22.065202713012695, -16.30421257019043]",False,B,"[-22.065933227539062, -16.33177947998047]",False,B,story_cloze,False,B,False,B,"[3.814697265625e-06, 5.7220458984375e-06]","[0.0, 0.0]",1,"[-3.814697265625e-06, -5.7220458984375e-06]",1.9073486328125e-06,Jake was at the grocery store. He was trying to pick melons. Someone noticed he was confused. She went over and tried to explain which were best.,-1.9073486328125e-06,0.0,1.9073486328125e-06,-0.026838302612304688,b16b9ccd-ecdc-44c8-9c7f-bd2827aee2c3,Jake finally chose a melon that he thought was ripe.,-5.734153747558594,-5.760992050170898,-5.760990142822266,-5.760992050170898,-5.760993957519531,5.760992050170898,4096.0,"[-22.08082389831543, -16.32764434814453]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-22.06519889831543, -16.30420684814453]",False,shared_neutral,"[0.0007343292236328125, 0.0275726318359375]",far_negative,B,1.907348629501701e-06
"[-25.432504653930664, -18.801727294921875]",False,B,"[-25.43250846862793, -18.80173110961914]",False,B,"[-25.428857803344727, -18.80536651611328]",False,B,"[-25.430011749267578, -18.804330825805664]",False,B,story_cloze,False,B,False,B,"[-0.0036468505859375, 0.00363922119140625]","[-0.003643035888671875, 0.003643035888671875]",0,"[3.814697265625e-06, 3.814697265625e-06]",0.0,"My friend texted me, wanting to hang out Friday night. I wanted to take her out for dinner. When I tried to contact her on Friday, I got no reply. Despite the change of plans, everything turned out great.",-0.00728607177734375,-0.00728607177734375,0.0,0.00218963623046875,b17a99fe-5882-41cc-a11c-0fd49b31a2aa,I met up with another friend and we enjoyed ourselves.,-6.625680923461914,-6.623491287231445,-6.623491287231445,-6.630777359008789,-6.630777359008789,6.623491287231445,0.0,"[-25.428861618041992, -18.805370330810547]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-25.428861618041992, -18.805370330810547]",False,shared_neutral,"[0.0011501312255859375, -0.0010395050048828125]",far_negative,B,0.0
"[-26.8606014251709, -20.988483428955078]",False,B,"[-26.860597610473633, -20.98847770690918]",False,B,"[-26.857707977294922, -20.99138641357422]",False,B,"[-26.86603546142578, -20.996244430541992]",False,B,story_cloze,False,B,False,B,"[-0.0028934478759765625, 0.002902984619140625]","[-0.0028972625732421875, 0.0028972625732421875]",1,"[-3.814697265625e-06, -5.7220458984375e-06]",1.9073486328125e-06,Bernie started to get tired of telemarketing calls. The phone had already rung six times in the past few hours. The phone just then rang again. Bernie picked up the phone to hear some snickering.,-0.0057964324951171875,-0.005794525146484375,1.9073486328125e-06,0.003467559814453125,b487738b-3b12-4183-94f8-856698aae9c2,Bernie realized it was his friend prank calling.,-5.869791030883789,-5.866323471069336,-5.866321563720703,-5.87211799621582,-5.872119903564453,5.866323471069336,4096.0,"[-26.873329162597656, -21.01481819152832]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-26.857704162597656, -20.99138069152832]",False,shared_neutral,"[0.008331298828125, 0.004863739013671875]",far_negative,B,1.9073486295611473e-06
"[-16.01297950744629, -19.930208206176758]",False,A,"[-16.012983322143555, -19.930213928222656]",False,A,"[-16.00857162475586, -19.934606552124023]",False,A,"[-16.007389068603516, -19.934932708740234]",False,A,story_cloze,False,B,False,B,"[-0.0044078826904296875, 0.004398345947265625]","[-0.0044040679931640625, 0.0044040679931640625]",1,"[3.814697265625e-06, 5.7220458984375e-06]",1.9073486328125e-06,"One Christmas, I received a shiny and expensive-looking briefcase. The next day, I filled my new case and gathered  my things. I set the briefcase on the roof temporarily while I loaded car. While I was driving, people were beeping at me.",0.008806228637695312,0.008808135986328125,1.9073486328125e-06,0.001506805419921875,b7755c94-f844-48aa-9c6f-8ecfb7507563,I did not realize where my briefcase was.,-3.9275436401367188,-3.926036834716797,-3.926034927368164,-3.9172286987304688,-3.9172306060791016,3.926036834716797,4096.0,"[-15.992950439453125, -19.911174774169922]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-16.008575439453125, -19.934612274169922]",False,shared_neutral,"[-0.001186370849609375, 0.0003204345703125]",far_negative,A,1.9073486279542964e-06
"[-16.732877731323242, -23.298946380615234]",False,A,"[-16.732877731323242, -23.298946380615234]",False,A,"[-16.732877731323242, -23.298946380615234]",False,A,"[-16.740184783935547, -23.29400634765625]",False,A,story_cloze,False,B,False,B,"[0.0, 0.0]","[0.0, 0.0]",0,"[0.0, 0.0]",0.0,Mac needed a new tie. He went to the mall. He shopped until he found the perfect tie. He took it home and tried it on.,0.0,0.0,0.0,-0.012247085571289062,b7c35c24-24bb-4a57-ab29-8fd4928964ee,Mac's tie looked great and everyone gave him compliments.,-6.553821563720703,-6.566068649291992,-6.566068649291992,-6.566068649291992,-6.566068649291992,6.566068649291992,0.0,"[-16.732877731323242, -23.298946380615234]",False,A,best_margin_when_all_wrong,stubborn_wrong_story_context,"[-16.732877731323242, -23.298946380615234]",False,shared_neutral,"[0.0073070526123046875, -0.004940032958984375]",far_negative,A,0.0
"[-10.246650695800781, -20.93861961364746]",False,A,"[-10.24664306640625, -20.93861198425293]",False,A,"[-10.241486549377441, -20.94379997253418]",False,A,"[-10.24813175201416, -20.951107025146484]",False,A,story_cloze,False,B,False,B,"[-0.005164146423339844, 0.00518035888671875]","[-0.005171775817871094, 0.0051727294921875]",0,"[-7.62939453125e-06, -7.62939453125e-06]",0.0,Stacie went down to the river bank to feed the ducks. She opened her package of bread. The ducks eagerly swam towards her. Stacie broke off small pieces of bread to give to the ducks.,0.010344505310058594,0.010344505310058594,0.0,0.0006618499755859375,b9224e3a-de59-49c6-9d59-b224bc844d7f,Stacie then fed the ducks and enjoyed it.,-10.702975273132324,-10.702313423156738,-10.702313423156738,-10.69196891784668,-10.69196891784668,10.702313423156738,0.0,"[-10.24147891998291, -20.94379234313965]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-10.24147891998291, -20.94379234313965]",False,shared_neutral,"[0.00665283203125, 0.0073146820068359375]",far_negative,A,0.0
"[-28.42253875732422, -27.063772201538086]",False,B,"[-28.42253875732422, -27.063772201538086]",False,B,"[-28.424015045166016, -27.06229591369629]",False,B,"[-28.416526794433594, -27.063318252563477]",False,B,story_cloze,False,B,False,B,"[0.001476287841796875, -0.001476287841796875]","[0.001476287841796875, -0.001476287841796875]",0,"[0.0, 0.0]",0.0,Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile.,0.00295257568359375,0.00295257568359375,0.0,-0.008510589599609375,b98c114b-d657-49d2-9bd1-912438fadd68,Susan knew the choice she made was difficult but for the best.,-1.3532085418701172,-1.3617191314697266,-1.3617191314697266,-1.3587665557861328,-1.3587665557861328,1.3617191314697266,0.0,"[-28.424015045166016, -27.06229591369629]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-28.424015045166016, -27.06229591369629]",False,shared_neutral,"[-0.007488250732421875, 0.0010223388671875]",far_negative,B,0.0
"[-18.086618423461914, -23.102800369262695]",False,A,"[-18.086618423461914, -23.102800369262695]",False,A,"[-18.088712692260742, -23.100706100463867]",False,A,"[-18.09467887878418, -23.111154556274414]",False,A,story_cloze,False,B,False,B,"[0.002094268798828125, -0.002094268798828125]","[0.002094268798828125, -0.002094268798828125]",0,"[0.0, 0.0]",0.0,One day I was walking on the sidewalk. I saw an old dog on the driveway nearby. He looked at me and barked. I tried to run away because I was startled.,-0.00418853759765625,-0.00418853759765625,0.0,0.004482269287109375,b9fd2374-e193-45be-8646-6f3beca67b3c,I ran away and then got away.,-5.016475677490234,-5.011993408203125,-5.011993408203125,-5.016181945800781,-5.016181945800781,5.011993408203125,0.0,"[-18.088712692260742, -23.100706100463867]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-18.088712692260742, -23.100706100463867]",False,shared_neutral,"[0.0059661865234375, 0.010448455810546875]",far_negative,A,0.0
"[-11.910391807556152, -10.495437622070312]",True,B,"[-11.910394668579102, -10.495440483093262]",True,B,"[-11.909318923950195, -10.496504783630371]",True,B,"[-11.920164108276367, -10.510540962219238]",True,B,story_cloze,True,B,True,B,"[-0.0010728836059570312, 0.0010671615600585938]","[-0.0010700225830078125, 0.0010700225830078125]",0,"[2.86102294921875e-06, 2.86102294921875e-06]",0.0,My cat likes to hunt. One day my cat hunted a mouse. The mouse was really fast. The cat could not catch the mouse.,0.002140045166015625,0.002140045166015625,0.0,0.0031909942626953125,bc5cb34e-a2c6-403b-954c-92bcfffb425a,The cat was really slow.,1.409623146057129,1.4128141403198242,1.4128141403198242,1.4149541854858398,1.4149541854858398,-1.4128141403198242,0.0,"[-11.909321784973145, -10.49650764465332]",True,B,correct_min_abs,base_correct_control,"[-11.909321784973145, -10.49650764465332]",True,shared_neutral,"[0.010842323303222656, 0.014033317565917969]",non_negative,B,0.0
"[-9.33080005645752, -7.086215496063232]",False,B,"[-9.330798149108887, -7.0862135887146]",False,B,"[-9.333258628845215, -7.083761215209961]",False,B,"[-9.336442947387695, -7.07894229888916]",False,B,story_cloze,False,B,False,B,"[0.0024585723876953125, -0.0024542808532714844]","[0.0024566650390625, -0.002456188201904297]",0,"[-1.9073486328125e-06, -1.9073486328125e-06]",0.0,"Tim took an arts and crafts class. He was awful at it. He couldn't make paper hats, necklaces, or bracelets. He decided to keep trying.",0.004912853240966797,0.004912853240966797,0.0,0.00800323486328125,bc691aa4-cc56-49a0-a0dd-7e3482001d8f,Tim's skills improved over time.,-2.257500648498535,-2.249497413635254,-2.249497413635254,-2.244584560394287,-2.244584560394287,2.249497413635254,0.0,"[-9.333256721496582, -7.083759307861328]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-9.333256721496582, -7.083759307861328]",False,shared_neutral,"[0.0031862258911132812, -0.004817008972167969]",far_negative,B,0.0
"[-17.750890731811523, -20.61353302001953]",False,A,"[-17.750890731811523, -20.613536834716797]",False,A,"[-17.74701499938965, -20.61740493774414]",False,A,"[-17.74942398071289, -20.62381935119629]",False,A,story_cloze,False,B,False,B,"[-0.003875732421875, 0.003871917724609375]","[-0.003875732421875, 0.003875732421875]",1,"[0.0, 3.814697265625e-06]",3.814697265625e-06,"Debra decided that the bus was the most economical way to get to work. Debra found the bus somewhat slow, but very cost-effective. Debra also liked that public transit was environmentally friendly. She had to get up fifteen minutes earlier to make it to the bus.",0.007747650146484375,0.00775146484375,3.814697265625e-06,0.004001617431640625,bd36aa9d-d6ec-4895-bb7f-43c45226b070,She set her alarm for 15 minutes earlier.,-2.8743953704833984,-2.870393753051758,-2.870389938354492,-2.862642288208008,-2.8626461029052734,2.870393753051758,4096.0,"[-17.74701499938965, -20.601783752441406]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-17.74701499938965, -20.617408752441406]",False,shared_neutral,"[0.0024089813232421875, 0.0064105987548828125]",far_negative,A,3.8146972523351954e-06
"[-16.511747360229492, -19.486576080322266]",False,A,"[-16.51174545288086, -19.486572265625]",False,A,"[-16.508644104003906, -19.48968505859375]",False,A,"[-16.508222579956055, -19.492504119873047]",False,A,story_cloze,False,B,False,B,"[-0.0031032562255859375, 0.003108978271484375]","[-0.00310516357421875, 0.00310516357421875]",-1,"[-1.9073486328125e-06, -3.814697265625e-06]",-1.9073486328125e-06,"Yesterday, Pat was on a hiking trip with her girl scout troop. While they were eating lunch, her friends were playing around. One of the girls grabbed her phone and threw it into the lake. The girl was reprimanded for her action, but Pat never found her phone.",0.0062122344970703125,0.0062103271484375,-1.9073486328125e-06,0.00324249267578125,c06fd75b-3dcc-4f1c-9d28-7686dd73e57d,Pat never talked to that girl again.,-2.984281539916992,-2.981039047241211,-2.9810409545898438,-2.9748287200927734,-2.9748268127441406,2.981039047241211,-4096.0,"[-16.500829696655273, -19.474056243896484]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-16.508642196655273, -19.489681243896484]",False,shared_neutral,"[-0.00041961669921875, 0.0028228759765625]",far_negative,A,-1.9073486264142323e-06
"[-24.497241973876953, -17.384662628173828]",False,B,"[-24.497241973876953, -17.384662628173828]",False,B,"[-24.497241973876953, -17.384662628173828]",False,B,"[-24.498268127441406, -17.39748764038086]",False,B,story_cloze,False,B,False,B,"[0.0, 0.0]","[0.0, 0.0]",0,"[0.0, 0.0]",0.0,Deb always dreamed of getting married and buying a large house. After she met the love of her life she was ready to start a family. Deb knew that the first step was to buy a home. She quickly started to search for the perfect home.,0.0,0.0,0.0,-0.011798858642578125,c7c0e303-15b4-4512-b4d6-c1562789ef1d,She found a wonderful home right by her job.,-7.100780487060547,-7.112579345703125,-7.112579345703125,-7.112579345703125,-7.112579345703125,7.112579345703125,0.0,"[-24.497241973876953, -17.384662628173828]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-24.497241973876953, -17.384662628173828]",False,shared_neutral,"[0.001026153564453125, 0.01282501220703125]",far_negative,B,0.0
"[-28.79031753540039, -29.010231018066406]",True,A,"[-28.790319442749023, -29.01023292541504]",True,A,"[-28.790315628051758, -29.010229110717773]",True,A,"[-28.787382125854492, -29.019168853759766]",True,A,story_cloze,True,B,True,B,"[-1.9073486328125e-06, -1.9073486328125e-06]","[0.0, 0.0]",0,"[1.9073486328125e-06, 1.9073486328125e-06]",0.0,Francis has been inside his home for many days writing. He cannot remember the last time he left his house. Finally he puts on his boots and decides to go outside. The air feels great on his face.,0.0,0.0,0.0,-0.011873245239257812,c85e9c3e-4c5a-4b53-8572-52f98228df2c,Francis shivers and starts walking to a park.,0.23178672790527344,0.21991348266601562,0.21991348266601562,0.21991348266601562,0.21991348266601562,-0.21991348266601562,0.0,"[-28.79031753540039, -29.010231018066406]",True,A,correct_min_abs,base_correct_control,"[-28.79031753540039, -29.010231018066406]",True,shared_neutral,"[-0.0029354095458984375, 0.008937835693359375]",non_negative,A,0.0
"[-17.630142211914062, -36.9443244934082]",False,A,"[-17.630144119262695, -36.9443244934082]",False,A,"[-17.630083084106445, -36.94438171386719]",False,A,"[-17.629796981811523, -36.95316696166992]",False,A,story_cloze,False,B,False,B,"[-5.91278076171875e-05, 5.7220458984375e-05]","[-5.7220458984375e-05, 5.7220458984375e-05]",-1,"[1.9073486328125e-06, 0.0]",-1.9073486328125e-06,"Gino has been looking for a job for weeks. One day he sees an ad for a job at a pizza restaurant. Although he doesn't have relevant experience, he applies for the job. The owner decides to hire Gino.",0.0001163482666015625,0.00011444091796875,-1.9073486328125e-06,0.009073257446289062,cbde08c3-c0c2-401f-988d-7d2eb13ab8fa,Geno struggles for a while but gets the hang of it.,-19.3233699798584,-19.31429672241211,-19.314298629760742,-19.31418228149414,-19.314180374145508,19.31429672241211,-4096.0,"[-17.637897491455078, -36.94438171386719]",False,A,best_margin_when_all_wrong,improving_but_unflipped,"[-17.630084991455078, -36.94438171386719]",False,shared_neutral,"[-0.0002880096435546875, 0.008785247802734375]",far_negative,A,-1.907348631824968e-06
"[-27.292034149169922, -16.691041946411133]",False,B,"[-27.292030334472656, -16.691038131713867]",False,B,"[-27.292509078979492, -16.690574645996094]",False,B,"[-27.296642303466797, -16.691429138183594]",False,B,story_cloze,False,B,False,B,"[0.0004749298095703125, -0.0004673004150390625]","[0.0004711151123046875, -0.0004711151123046875]",0,"[-3.814697265625e-06, -3.814697265625e-06]",0.0,"Eric was walking around a pond at a local park. He saw a turtle on a rock a few feet from the shore. He stepped into the water to try to catch the turtle. Suddenly, he sank knee deep into the mud and got stuck.",0.000942230224609375,0.000942230224609375,0.0,0.0032787322998046875,cc17cf01-2e94-454f-b5f9-9b819e31a2e5,Someone walking on the shore ran over to rescue Eric.,-10.605213165283203,-10.601934432983398,-10.601934432983398,-10.600992202758789,-10.600992202758789,10.601934432983398,0.0,"[-27.292505264282227, -16.690570831298828]",False,B,best_margin_when_all_wrong,improving_but_unflipped,"[-27.292505264282227, -16.690570831298828]",False,shared_neutral,"[0.0041370391845703125, 0.000858306884765625]",far_negative,B,0.0
"[-11.593212127685547, -20.416736602783203]",False,A,"[-11.593217849731445, -20.4167423248291]",False,A,"[-11.596487045288086, -20.413450241088867]",False,A,"[-11.597733497619629, -20.414066314697266]",False,A,story_cloze,False,B,False,B,"[0.0032749176025390625, -0.0032863616943359375]","[0.0032806396484375, -0.0032806396484375]",0,"[5.7220458984375e-06, 5.7220458984375e-06]",0.0,"I used to see an old man walk down the street every day. One day, to my surprise, he wasn't there! I asked everyone what had happened to him. Nobody knew, I thought that he had died!",-0.006561279296875,-0.006561279296875,0.0,-0.0006303787231445312,cccad398-a3e5-4965-85d8-8b6197a5f123,One day the man was out walking again!,-8.816332817077637,-8.816963195800781,-8.816963195800781,-8.823524475097656,-8.823524475097656,8.816963195800781,0.0,"[-11.596492767333984, -20.413455963134766]",False,A,best_margin_when_all_wrong,stubborn_wrong_story_context,"[-11.596492767333984, -20.413455963134766]",False,shared_neutral,"[0.0012407302856445312, 0.0006103515625]",far_negative,A,0.0
"[-38.40324783325195, -14.145910263061523]",True,B,"[-38.40325164794922, -14.145915031433105]",True,B,"[-38.401859283447266, -14.147289276123047]",True,B,"[-38.39923858642578, -14.148632049560547]",True,B,story_cloze,True,B,True,B,"[-0.0013885498046875, 0.0013790130615234375]","[-0.001384735107421875, 0.0013837814331054688]",0,"[3.814697265625e-06, 4.76837158203125e-06]",9.5367431640625e-07,"Mariko took her friend Julie to try ramen. Julie had never had ramen that wasn't instant dry noodles before. She eagerly tried the ramen. It was so good, she ordered a second bowl.",0.0027675628662109375,0.0027685165405273438,9.5367431640625e-07,0.003962516784667969,ce7e82aa-d883-45d5-b6e5-65f987b861b5,Julie decided it was her new favorite food.,24.250606536865234,24.254569053649902,24.25457000732422,24.25733757019043,24.257336616516113,-24.254569053649902,0.0,"[-38.40186309814453, -14.147294044494629]",True,B,correct_min_abs,base_correct_control,"[-38.40186309814453, -14.147294044494629]",True,shared_neutral,"[-0.00262451171875, 0.0013380050659179688]",non_negative,B,0.0
"[-25.932992935180664, -20.7269287109375]",False,B,"[-25.932987213134766, -20.726924896240234]",False,B,"[-25.93777084350586, -20.72216033935547]",False,B,"[-25.945770263671875, -20.734987258911133]",False,B,story_cloze,False,B,False,B,"[0.0047779083251953125, -0.00476837158203125]","[0.004772186279296875, -0.004772186279296875]",-1,"[-5.7220458984375e-06, -3.814697265625e-06]",-1.9073486328125e-06,"Allison takes a walk every night after dinner to get exercise. Nobody ever wants to go with her. One night, she ran into one of her neighbors. They walked for over an hour and had the best time talking!",0.009546279907226562,0.00954437255859375,-1.9073486328125e-06,-0.004825592041015625,cfe1651c-29de-4cc0-a8d1-22a6c1adbd18,Allison and her neighbor then made plans to walk more.,-5.210783004760742,-5.215608596801758,-5.215610504150391,-5.206064224243164,-5.206062316894531,5.215608596801758,-4096.0,"[-25.91432762145996, -20.706531524658203]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-25.93776512145996, -20.722156524658203]",False,shared_neutral,"[0.008005142211914062, 0.012830734252929688]",far_negative,B,-1.907348629155499e-06
"[-17.151386260986328, -14.510250091552734]",False,B,"[-17.151384353637695, -14.510246276855469]",False,B,"[-17.15055274963379, -14.511089324951172]",False,B,"[-17.155624389648438, -14.517679214477539]",False,B,story_cloze,False,B,False,B,"[-0.0008335113525390625, 0.0008392333984375]","[-0.000835418701171875, 0.000835418701171875]",1,"[-1.9073486328125e-06, -3.814697265625e-06]",1.9073486328125e-06,Linda passed by a bakery she never saw before. And she decided to go inside. She loved muffins. So she ordered a chocolate one and a banana one.,-0.0016727447509765625,-0.00167083740234375,1.9073486328125e-06,-0.0015201568603515625,d1ba101d-1f33-4d22-9c98-916ec815ec6c,She ate them both right away!,-2.6379451751708984,-2.63946533203125,-2.639463424682617,-2.6411361694335938,-2.6411380767822266,2.63946533203125,4096.0,"[-17.158363342285156, -14.526710510253906]",False,B,best_margin_when_all_wrong,stubborn_wrong_other,"[-17.150550842285156, -14.511085510253906]",False,shared_neutral,"[0.00507354736328125, 0.0065937042236328125]",far_negative,B,1.9073486255862311e-06
"[-24.384550094604492, -22.887712478637695]",True,B,"[-24.384559631347656, -22.88772201538086]",True,B,"[-24.386301040649414, -22.885942459106445]",True,B,"[-24.39255142211914, -22.89847183227539]",True,B,story_cloze,True,B,True,B,"[0.001750946044921875, -0.00177001953125]","[0.0017604827880859375, -0.0017604827880859375]",0,"[9.5367431640625e-06, 9.5367431640625e-06]",0.0,Larry hated going to the mall. He was stuck there last Saturday. It was particularly packed due to sales. He started having a panic attack in the middle of a crowd.,-0.003520965576171875,-0.003520965576171875,0.0,0.00627899169921875,d51a8925-811f-4851-bc58-c6eca7660b3f,A man helped him recover.,1.49407958984375,1.5003585815429688,1.5003585815429688,1.4968376159667969,1.4968376159667969,-1.5003585815429688,0.0,"[-24.386310577392578, -22.88595199584961]",True,B,correct_min_abs,base_correct_control,"[-24.386310577392578, -22.88595199584961]",True,shared_neutral,"[0.0062408447265625, 0.01251983642578125]",non_negative,B,0.0
