F_choice_scores,F_correct,F_predicted_label,G_choice_scores,G_correct,G_predicted_label,b_plus_content_choice_scores,b_plus_content_correct,b_plus_content_predicted_label,base_choice_scores,base_correct,base_predicted_label,benchmark_id,best_of_b_plus_content_correct,best_of_b_plus_content_source,best_of_bf_correct,best_of_bf_source,branch_effect_scores,candidate_total_scores,content_alignment_sign,content_effect_scores,content_push_alpha1,context_preview,delta_branch,delta_candidate_total,delta_content,delta_shared,example_id,gold_text,margin_A,margin_B,margin_B_plus_content,margin_F,margin_G,needed_fix,oracle_alpha_content,oracle_alpha_content_choice_scores,oracle_alpha_content_correct,oracle_alpha_content_predicted_label,oracle_alpha_content_selection_reason,screening_bucket,shared_choice_scores,shared_correct,shared_effect_bucket,shared_effect_scores,shared_margin_band,shared_predicted_label,weighted_content_alignment
"[0.0021344320848584175, 0.011336216703057289, -0.016846073791384697]",True,REFUTES,"[0.0021344285923987627, 0.011336220428347588, -0.016846073791384697]",True,REFUTES,"[0.001851112931035459, 0.011748254299163818, -0.016974791884422302]",True,REFUTES,"[0.0, -0.00027616979787126184, -0.019215067848563194]",False,SUPPORTS,fever,True,B,True,B,"[0.00028331915382295847, -0.00041203759610652924, 0.00012871809303760529]","[0.0002833226462826133, -0.0004120413213968277, 0.00012871809303760529]",0,"[3.4924596548080444e-09, -3.725290298461914e-09, 0.0]",-7.2177499532699585e-09,"Claim: In the 1970's, Samsung entered the shipbuilding industries. || Evidence: Samsung entered the electronics industry in the late 1960s and the construction and shipbuilding industries in the mid-1970s ; these areas would drive its subsequent growth. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.0006953567499294877,-0.000695363967679441,-7.2177499532699585e-09,0.010173318383749574,56960,Refutes,-0.00027616979787126184,0.009897148585878313,0.00989714136812836,0.009201784618198872,0.009201791835948825,-0.009897148585878313,0.0,"[0.0018511094385758042, 0.011748258024454117, -0.016974791884422302]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.0018511094385758042, 0.011748258024454117, -0.016974791884422302]",True,shared_helped,"[0.0018511094385758042, 0.012024427822325379, 0.002240275964140892]",non_negative,REFUTES,0.0
"[0.0024494645185768604, 0.004250676371157169, -0.03240959718823433]",False,REFUTES,"[0.002448959741741419, 0.004249692894518375, -0.03241010382771492]",False,REFUTES,"[3.482261672616005e-05, 0.007679415866732597, -0.033421698957681656]",False,REFUTES,"[0.0, -0.0005627478822134435, -0.03358239680528641]",True,SUPPORTS,fever,False,B,False,B,"[0.0024146419018507004, -0.003428739495575428, 0.0010121017694473267]","[0.002415146678686142, -0.003427756018936634, 0.0010126084089279175]",-1,"[5.047768354415894e-07, 9.834766387939453e-07, 5.066394805908203e-07]",-4.78699803352356e-07,"Claim: Konidela Production Company was established. || Evidence: Konidela Production Company is an Indian film production company established by actor Ram Charan , son of Chiranjeevi. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",0.005843381397426128,0.005842902697622776,-4.78699803352356e-07,-0.008206862432416528,58396,Supports,0.0005627478822134435,-0.007644114550203085,-0.007644593250006437,-0.001801211852580309,-0.0018007331527769566,0.007644114550203085,-4096.0,"[-0.0020332480780780315, 0.0036501120775938034, -0.03549740090966225]",False,REFUTES,best_margin_when_all_wrong,base_correct_control,"[3.431783989071846e-05, 0.007678432390093803, -0.03342220559716225]",False,shared_hurt,"[3.431783989071846e-05, 0.008241180272307247, 0.00016019120812416077]",near_threshold,REFUTES,-4.786991771200121e-07
"[0.003881547600030899, 0.00554373674094677, -0.02048301137983799]",True,REFUTES,"[0.003880908712744713, 0.005543036386370659, -0.020483549684286118]",True,REFUTES,"[0.001408300595358014, 0.009161770343780518, -0.02162591926753521]",True,REFUTES,"[0.0, -0.00020668754586949944, -0.022668657824397087]",False,SUPPORTS,fever,True,B,True,B,"[0.002473247004672885, -0.003618033602833748, 0.0011429078876972198]","[0.002473885891959071, -0.003617333248257637, 0.0011434461921453476]",0,"[6.388872861862183e-07, 7.003545761108398e-07, 5.383044481277466e-07]",6.146728992462158e-08,"Claim: Robert Zemeckis has rarely made movies for adults. || Evidence: The movies he has directed have ranged across a wide variety of genres , for both adults and families. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.006091280607506633,-0.006091219140216708,6.146728992462158e-08,0.007960095827002078,59603,Refutes,-0.00020668754586949944,0.007753408281132579,0.0077534697484225035,0.0016621891409158707,0.001662127673625946,-0.007753408281132579,0.0,"[0.0014076617080718279, 0.009161069989204407, -0.021626457571983337]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0014076617080718279, 0.009161069989204407, -0.021626457571983337]",True,shared_helped,"[0.0014076617080718279, 0.009367757535073906, 0.0010422002524137497]",non_negative,REFUTES,0.0
"[0.0027336240746080875, 0.007280218414962292, -0.030968647450208664]",False,REFUTES,"[0.0027331665623933077, 0.007279610261321068, -0.030969059094786644]",False,REFUTES,"[0.0011567140463739634, 0.009605874307453632, -0.031715916469693184]",False,REFUTES,"[0.0, -0.00020621081057470292, -0.03209080919623375]",True,SUPPORTS,fever,False,B,False,B,"[0.0015769100282341242, -0.0023256558924913406, 0.00074726901948452]","[0.001577367540448904, -0.0023250477388501167, 0.0007476806640625]",-1,"[4.575122147798538e-07, 6.081536412239075e-07, 4.116445779800415e-07]",-1.5064142644405365e-07,"Claim: Natasha Lyonne was born in 1979. || Evidence: Natasha Bianca Lyonne Braunstein -LRB- born April 4 , 1979 -RRB- , better known as Natasha Lyonne , is an American actress. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",0.003902565920725465,0.0039024152792990208,-1.5064142644405365e-07,-0.008655220430227928,59890,Supports,0.00020621081057470292,-0.008449009619653225,-0.008449160261079669,-0.004546594340354204,-0.00454644369892776,0.008449009619653225,-4096.0,"[-0.0007177134975790977, 0.0071142688393592834, -0.033402424305677414]",False,REFUTES,best_margin_when_all_wrong,base_correct_control,"[0.0011562565341591835, 0.009605266153812408, -0.031716328114271164]",False,shared_hurt,"[0.0011562565341591835, 0.009811476964387111, 0.00037448108196258545]",near_threshold,REFUTES,-1.5064124814949023e-07
"[0.0018976052524521947, 0.009102407842874527, -0.04499140754342079]",True,REFUTES,"[0.0018975387793034315, 0.009102337062358856, -0.04499146714806557]",True,REFUTES,"[0.0011258170707151294, 0.010231688618659973, -0.04534870386123657]",True,REFUTES,"[0.0, -0.00025042734341695905, -0.04603506252169609]",False,SUPPORTS,fever,True,B,True,B,"[0.0007717881817370653, -0.0011292807757854462, 0.00035729631781578064]","[0.0007718546548858285, -0.0011292099952697754, 0.00035735592246055603]",0,"[6.647314876317978e-08, 7.078051567077637e-08, 5.960464477539063e-08]",4.307366907596588e-09,Claim: Barbarella was directed in 2011 by Roger Vadim. || Evidence: Barbarella is a 1968 science fiction film directed by Roger Vadim based on the French comic Barbarella. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.,-0.0019010689575225115,-0.0019010646501556039,4.307366907596588e-09,0.009356294583994895,60241,Refutes,-0.00025042734341695905,0.009105867240577936,0.009105871547944844,0.007204802590422332,0.007204798283055425,-0.009105867240577936,0.0,"[0.0011257505975663662, 0.010231617838144302, -0.04534876346588135]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0011257505975663662, 0.010231617838144302, -0.04534876346588135]",True,shared_helped,"[0.0011257505975663662, 0.010482045181561261, 0.000686299055814743]",non_negative,REFUTES,0.0
"[0.005434257909655571, 0.006885885260999203, -0.017085891216993332]",True,REFUTES,"[0.005437081679701805, 0.006888640113174915, -0.01708352006971836]",True,REFUTES,"[0.0029558248352259398, 0.010607524774968624, -0.01833704672753811]",True,REFUTES,"[0.0, -0.0002731903805397451, -0.01973242312669754]",False,SUPPORTS,fever,True,B,True,B,"[0.0024784330744296312, -0.0037216395139694214, 0.001251155510544777]","[0.002475609304383397, -0.003724394366145134, 0.001248784363269806]",0,"[-2.823770046234131e-06, -2.7548521757125854e-06, -2.3711472749710083e-06]",6.891787052154541e-08,"Claim: Aruba is the only ABC Island. || Evidence: The ABC islands are the three western-most islands of the Leeward Antilles in the Caribbean Sea that lie north of Falcón State , Venezuela. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.006200072588399053,-0.006200003670528531,6.891787052154541e-08,0.007924821402411908,6032,Refutes,-0.0002731903805397451,0.007651631021872163,0.007651699939742684,0.0014516273513436317,0.0014515584334731102,-0.007651631021872163,0.0,"[0.002958648605272174, 0.010610279627144337, -0.018334675580263138]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.002958648605272174, 0.010610279627144337, -0.018334675580263138]",True,shared_helped,"[0.002958648605272174, 0.010883470007684082, 0.0013977475464344025]",non_negative,REFUTES,0.0
"[0.0013228433672338724, 0.00953430961817503, -0.03754473477602005]",True,REFUTES,"[0.0013211948098614812, 0.009532328695058823, -0.03754611313343048]",True,REFUTES,"[0.0009028034983202815, 0.01019312534481287, -0.03777850419282913]",True,REFUTES,"[0.0, -0.00036161558819003403, -0.037914298474788666]",False,SUPPORTS,fever,True,B,True,B,"[0.0004200398689135909, -0.0006588157266378403, 0.00023376941680908203]","[0.00042168842628598213, -0.0006568348035216331, 0.00023514777421951294]",0,"[1.648557372391224e-06, 1.980923116207123e-06, 1.3783574104309082e-06]",3.323657438158989e-07,"Claim: Physics is not one of the oldest academic disciplines. || Evidence: Physics is one of the oldest academic disciplines , perhaps the oldest through its inclusion of astronomy. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.0010788555955514312,-0.0010785232298076153,3.323657438158989e-07,0.009651605068938807,61136,Refutes,-0.00036161558819003403,0.009289989480748773,0.009290321846492589,0.008211466250941157,0.008211133885197341,-0.009289989480748773,0.0,"[0.0009011549409478903, 0.010191144421696663, -0.03777988255023956]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0009011549409478903, 0.010191144421696663, -0.03777988255023956]",True,shared_helped,"[0.0009011549409478903, 0.010552760009886697, 0.00013441592454910278]",non_negative,REFUTES,0.0
"[-0.001041071955114603, 0.008943721652030945, -0.03750504180788994]",True,REFUTES,"[-0.001040728879161179, 0.008944074623286724, -0.03750476613640785]",True,REFUTES,"[-0.001041415031068027, 0.008943368680775166, -0.037505317479372025]",True,REFUTES,"[0.0, -0.0003250309091527015, -0.03629440441727638]",False,SUPPORTS,fever,True,B,True,B,"[3.430759534239769e-07, 3.5297125577926636e-07, 2.7567148208618164e-07]","[0.0, 0.0, 0.0]",0,"[-3.430759534239769e-07, -3.5297125577926636e-07, -2.7567148208618164e-07]",-9.89530235528946e-09,"Claim: The Beverly Hillbillies had nine seasons starting in 1972. || Evidence: The Beverly Hillbillies is an American sitcom originally broadcast on CBS for nine seasons , from September 26 , 1962 , to March 23 , 1971. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",9.89530235528946e-09,0.0,-9.89530235528946e-09,0.01030982451629825,75288,Refutes,-0.0003250309091527015,0.009984793607145548,0.009984783711843193,0.009984793607145548,0.009984803502447903,-0.009984793607145548,0.0,"[-0.001041071955114603, 0.008943721652030945, -0.03750504180788994]",True,REFUTES,correct_min_abs,near_threshold_bad,"[-0.001041071955114603, 0.008943721652030945, -0.03750504180788994]",True,shared_helped,"[-0.001041071955114603, 0.009268752561183646, -0.001210637390613556]",non_negative,REFUTES,0.0
"[0.0034218321088701487, 0.013551929965615273, -0.04293925687670708]",True,REFUTES,"[0.0034211925230920315, 0.01355128362774849, -0.042939767241477966]",True,REFUTES,"[0.003422471694648266, 0.013552576303482056, -0.04293874651193619]",True,REFUTES,"[0.0, -0.0002809368306770921, -0.046158500015735626]",False,SUPPORTS,fever,True,B,True,B,"[-6.395857781171799e-07, -6.463378667831421e-07, -5.103647708892822e-07]","[0.0, 0.0, 0.0]",0,"[6.395857781171799e-07, 6.463378667831421e-07, 5.103647708892822e-07]",6.752088665962219e-09,Claim: Moscovium's atomic symbol contains a G and at least two E's. || Evidence: Moscovium is a superheavy synthetic element with symbol Mc and atomic number 115. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.,-6.752088665962219e-09,0.0,6.752088665962219e-09,0.010411034687422216,75311,Refutes,-0.0002809368306770921,0.010130097856745124,0.01013010460883379,0.010130097856745124,0.010130091104656458,-0.010130097856745124,0.0,"[0.0034218321088701487, 0.013551929965615273, -0.04293925687670708]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.0034218321088701487, 0.013551929965615273, -0.04293925687670708]",True,shared_helped,"[0.0034218321088701487, 0.013832866796292365, 0.003219243139028549]",non_negative,REFUTES,0.0
"[0.002219381043687463, 0.0036629620008170605, -0.014118019491434097]",False,REFUTES,"[0.0022209682501852512, 0.0036648244131356478, -0.014116641134023666]",False,REFUTES,"[-0.00023617851547896862, 0.00747139728628099, -0.015475722961127758]",False,REFUTES,"[0.0, -0.00019905969384126365, -0.01361999474465847]",True,SUPPORTS,fever,False,B,False,B,"[0.0024555595591664314, -0.003808435285463929, 0.0013577034696936607]","[0.002453972352668643, -0.0038102976977825165, 0.0013563251122832298]",1,"[-1.5872064977884293e-06, -1.8624123185873032e-06, -1.3783574104309082e-06]",2.752058207988739e-07,"Claim: Brown University's main campus is located in the College Hill Historic District of Providence. || Evidence: Brown 's main campus is located in the College Hill Historic District in the city of Providence , the third largest city in New England. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",0.006263994844630361,0.0062642700504511595,2.752058207988739e-07,-0.00790691070142202,75778,Supports,0.00019905969384126365,-0.007707851007580757,-0.007707575801759958,-0.0014435809571295977,-0.0014438561629503965,0.007707851007580757,4096.0,"[-0.0067357891239225864, -0.0001551811583340168, -0.021120096556842327]",False,REFUTES,best_margin_when_all_wrong,base_correct_control,"[-0.0002345913089811802, 0.007473259698599577, -0.015474344603717327]",False,shared_hurt,"[-0.0002345913089811802, 0.007672319392440841, -0.001854349859058857]",near_threshold,REFUTES,2.7520546375322854e-07
"[-0.0017225324409082532, 0.008102169260382652, -0.018730206415057182]",True,REFUTES,"[-0.001721690408885479, 0.00810305867344141, -0.018729519098997116]",True,REFUTES,"[-0.0017233744729310274, 0.008101279847323895, -0.01873089373111725]",True,REFUTES,"[0.0, -0.0003197873884346336, -0.01653769426047802]",False,SUPPORTS,fever,True,B,True,B,"[8.420320227742195e-07, 8.89413058757782e-07, 6.873160600662231e-07]","[0.0, 0.0, 0.0]",0,"[-8.420320227742195e-07, -8.89413058757782e-07, -6.873160600662231e-07]",-4.738103598356247e-08,"Claim: Westworld (TV series)'s first season has one episode. || Evidence: The first season premiered on October 2 , 2016 , concluded on December 4 , 2016 , and consists of ten episodes. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",4.738103598356247e-08,0.0,-4.738103598356247e-08,0.010144489089725539,80212,Refutes,-0.0003197873884346336,0.009824701701290905,0.009824654320254922,0.009824701701290905,0.009824749082326889,-0.009824701701290905,0.0,"[-0.0017225324409082532, 0.008102169260382652, -0.018730206415057182]",True,REFUTES,correct_min_abs,stubborn_wrong,"[-0.0017225324409082532, 0.008102169260382652, -0.018730206415057182]",True,shared_helped,"[-0.0017225324409082532, 0.008421956648817286, -0.0021925121545791626]",non_negative,REFUTES,0.0
"[0.002664824016392231, 0.010046166367828846, -0.0182766392827034]",True,REFUTES,"[0.002661746460944414, 0.01003995444625616, -0.01827958971261978]",True,REFUTES,"[0.0015509033109992743, 0.011714081279933453, -0.018818393349647522]",True,REFUTES,"[0.0, -0.00019035911827813834, -0.02159922383725643]",False,SUPPORTS,fever,True,B,True,B,"[0.0011139207053929567, -0.0016679149121046066, 0.0005417540669441223]","[0.0011169982608407736, -0.0016617029905319214, 0.0005447044968605042]",0,"[3.0775554478168488e-06, 6.211921572685242e-06, 2.950429916381836e-06]",3.134366124868393e-06,"Claim: Dopamine prevents neuromodulation. || Evidence: Major neuromodulators in the central nervous system include dopamine , serotonin , acetylcholine , histamine , and norepinephrine. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.0027818356174975634,-0.002778701251372695,3.134366124868393e-06,0.010350402721087448,80650,Refutes,-0.00019035911827813834,0.01016004360280931,0.010163177968934178,0.007381342351436615,0.007378207985311747,-0.01016004360280931,0.0,"[0.0015478257555514574, 0.011707869358360767, -0.018821343779563904]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0015478257555514574, 0.011707869358360767, -0.018821343779563904]",True,shared_helped,"[0.0015478257555514574, 0.011898228476638906, 0.0027778800576925278]",non_negative,REFUTES,0.0
"[0.0032696302514523268, 0.005989583674818277, -0.03976944461464882]",True,REFUTES,"[0.0032704463228583336, 0.005990457255393267, -0.039768755435943604]",True,REFUTES,"[0.0011177260894328356, 0.009120769798755646, -0.040751103311777115]",True,REFUTES,"[0.0, -0.00023505308490712196, -0.04140996187925339]",False,SUPPORTS,fever,True,B,True,B,"[0.002151904162019491, -0.0031311861239373684, 0.000981658697128296]","[0.0021510880906134844, -0.0031320597045123577, 0.0009809695184230804]",0,"[-8.16071406006813e-07, -8.735805749893188e-07, -6.891787052154541e-07]",-5.75091689825058e-08,"Claim: Gray Matters is a sandwich. || Evidence: Gray Matters is a 2006 romantic comedy film directed by Sue Kramer , starring Heather Graham , Tom Cavanagh and Bridget Moynahan. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.00528309028595686,-0.005283147795125842,-5.75091689825058e-08,0.008238154303398915,82580,Refutes,-0.00023505308490712196,0.008003101218491793,0.00800304370932281,0.0027199534233659506,0.002720010932534933,-0.008003101218491793,0.0,"[0.0011185421608388424, 0.009121643379330635, -0.0407504141330719]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0011185421608388424, 0.009121643379330635, -0.0407504141330719]",True,shared_helped,"[0.0011185421608388424, 0.009356696464237757, 0.000659547746181488]",non_negative,REFUTES,0.0
"[0.00022286700550466776, 0.005427581258118153, -0.037898071110248566]",True,REFUTES,"[0.00022393092513084412, 0.005428818054497242, -0.03789714723825455]",True,REFUTES,"[-0.0011200554436072707, 0.007397295441478491, -0.038528088480234146]",True,REFUTES,"[0.0, -0.00037043384509161115, -0.03646489977836609]",False,SUPPORTS,fever,True,B,True,B,"[0.0013429224491119385, -0.001969714183360338, 0.0006300173699855804]","[0.0013418585294857621, -0.0019709509797394276, 0.0006290934979915619]",0,"[-1.0639196261763573e-06, -1.2367963790893555e-06, -9.238719940185547e-07]",-1.728767529129982e-07,"Claim: Simon Pegg is only a banker. || Evidence: Simon John Pegg -LRB- né Beckingham ; born 14 February 1970 -RRB- is an English actor , comedian , screenwriter , and producer. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.0033126366324722767,-0.0033128095092251897,-1.728767529129982e-07,0.008887957606930286,8298,Refutes,-0.00037043384509161115,0.008517523761838675,0.008517350885085762,0.005204714252613485,0.005204887129366398,-0.008517523761838675,0.0,"[-0.0011189915239810944, 0.00739853223785758, -0.03852716460824013]",True,REFUTES,correct_min_abs,near_threshold_bad,"[-0.0011189915239810944, 0.00739853223785758, -0.03852716460824013]",True,shared_helped,"[-0.0011189915239810944, 0.007768966082949191, -0.0020622648298740387]",non_negative,REFUTES,0.0
"[0.0036186398938298225, 0.004648778587579727, -0.031162813305854797]",True,REFUTES,"[0.0036190696991980076, 0.004649542272090912, -0.031162401661276817]",True,REFUTES,"[0.0009251044830307364, 0.008509855717420578, -0.032331960275769234]",True,REFUTES,"[0.0, -0.0003295593778602779, -0.03334289416670799]",False,SUPPORTS,fever,True,B,True,B,"[0.002693535410799086, -0.003861077129840851, 0.0011691469699144363]","[0.002693105605430901, -0.0038618408143520355, 0.0011687353253364563]",0,"[-4.2980536818504333e-07, -7.636845111846924e-07, -4.116445779800415e-07]",-3.3387914299964905e-07,"Claim: A Good Day to Die Hard was a documentary film about the death of Bruce Willis. || Evidence: The main plot finds McClane travelling to Russia to get his estranged son , Jack , an undercover CIA agent , out of prison. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.006554612540639937,-0.006554946419782937,-3.3387914299964905e-07,0.007914644491393119,84675,Refutes,-0.0003295593778602779,0.007585085113532841,0.0075847512343898416,0.0010301386937499046,0.0010304725728929043,-0.007585085113532841,0.0,"[0.0009255342883989215, 0.008510619401931763, -0.032331548631191254]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0009255342883989215, 0.008510619401931763, -0.032331548631191254]",True,shared_helped,"[0.0009255342883989215, 0.00884017877979204, 0.001011345535516739]",non_negative,REFUTES,0.0
"[-0.0014608092606067657, 0.008467310108244419, -0.02996768429875374]",True,REFUTES,"[-0.0014625367475673556, 0.0084654800593853, -0.02996908873319626]",True,REFUTES,"[-0.0014590817736461759, 0.008469140157103539, -0.029966279864311218]",True,REFUTES,"[0.0, -0.00033444532891735435, -0.028657786548137665]",False,SUPPORTS,fever,True,B,True,B,"[-1.7274869605898857e-06, -1.8300488591194153e-06, -1.4044344425201416e-06]","[0.0, 0.0, 0.0]",0,"[1.7274869605898857e-06, 1.8300488591194153e-06, 1.4044344425201416e-06]",1.0256189852952957e-07,"Claim: Louie (season 1) is a romance-disaster TV series. || Evidence: The first season of the American television comedy series Louie premiered on June 29 , 2010 and concluded on September 7 , 2010. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-1.0256189852952957e-07,0.0,1.0256189852952957e-07,0.01026256469776854,85093,Refutes,-0.00033444532891735435,0.009928119368851185,0.009928221930749714,0.009928119368851185,0.009928016806952655,-0.009928119368851185,0.0,"[-0.0014608092606067657, 0.008467310108244419, -0.02996768429875374]",True,REFUTES,correct_min_abs,near_threshold_bad,"[-0.0014608092606067657, 0.008467310108244419, -0.02996768429875374]",True,shared_helped,"[-0.0014608092606067657, 0.008801755437161773, -0.0013098977506160736]",non_negative,REFUTES,0.0
"[0.0027651714626699686, 0.001866205595433712, -0.009172297082841396]",False,SUPPORTS,"[0.0027678755577653646, 0.0018692752346396446, -0.00916994921863079]",False,SUPPORTS,"[-0.00036184978671371937, 0.006706933956593275, -0.010894124396145344]",True,REFUTES,"[0.0, -0.00019071667338721454, -0.008458728902041912]",False,SUPPORTS,fever,True,B,True,B,"[0.003127021249383688, -0.004840728361159563, 0.0017218273133039474]","[0.003124317154288292, -0.004843798000365496, 0.0017194794490933418]",0,"[-2.704095095396042e-06, -3.069639205932617e-06, -2.3478642106056213e-06]",-3.655441105365753e-07,"Claim: Brown University's main campus is located in Paris France. || Evidence: Brown University is a private Ivy League research university in Providence , Rhode Island , United States , founded in 1764 as `` The College in the English Colony of Rhode Island and Providence Plantations. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.007967749610543251,-0.007968115154653788,-3.655441105365753e-07,0.0072598659608047456,94252,Refutes,-0.00019071667338721454,0.007069149287417531,0.0070687837433069944,-0.0008989658672362566,-0.00089860032312572,-0.007069149287417531,0.0,"[-0.0003591456916183233, 0.006710003595799208, -0.010891776531934738]",True,REFUTES,correct_min_abs,near_threshold_bad,"[-0.0003591456916183233, 0.006710003595799208, -0.010891776531934738]",True,shared_helped,"[-0.0003591456916183233, 0.006900720269186422, -0.002433047629892826]",non_negative,REFUTES,0.0
"[0.007699283305555582, 0.015457567758858204, -0.04049123078584671]",True,REFUTES,"[0.007696146611124277, 0.015454023145139217, -0.04049377888441086]",True,REFUTES,"[0.007111990824341774, 0.016337774693965912, -0.04077491536736488]",True,REFUTES,"[0.0, -0.00029702542815357447, -0.04676828160881996]",False,SUPPORTS,fever,True,B,True,B,"[0.0005872924812138081, -0.000880206935107708, 0.0002836845815181732]","[0.000590429175645113, -0.0008766623213887215, 0.00028623268008232117]",0,"[3.1366944313049316e-06, 3.5446137189865112e-06, 2.5480985641479492e-06]",4.079192876815796e-07,"Claim: Watchmen is a film set in the future. || Evidence: Watchmen is a 2009 American superhero film directed by Zack Snyder , based on the 1986 -- 87 DC Comics limited series of the same name by Alan Moore and Dave Gibbons.
A dark satirical and dystopian take on the superhero genre , the film is set in an alternate history in the year 1985 at the height of the Cold War between the United States and the Soviet Union , as a group of mostly retired American superheroes investigates the murder of one of their own before uncovering an elaborate and deadly conspiracy , while their moral limitations are challenged by the complex nature of the circumstances. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.001467499416321516,-0.0014670914970338345,4.079192876815796e-07,0.00952240137849003,97937,Refutes,-0.00029702542815357447,0.009225375950336456,0.009225783869624138,0.007758284453302622,0.00775787653401494,-0.009225375950336456,0.0,"[0.007108854129910469, 0.016334230080246925, -0.04077746346592903]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.007108854129910469, 0.016334230080246925, -0.04077746346592903]",True,shared_helped,"[0.007108854129910469, 0.0166312555084005, 0.00599081814289093]",non_negative,REFUTES,0.0
